time,rate,error
-140.0,0.0016825306504517897,0.07631939086565818
-139.99000000953674,0.1306125993844371,0.09201060431340295
-139.9800000190735,0.007940773890827516,0.08799526188585015
-139.97000002861023,-0.0724548507685473,0.08948944194975142
-139.95999997854233,0.11332239326033398,0.07380599875117595
-139.94999998807907,0.058492227079610076,0.09953055355147074
-139.9399999976158,0.0873993239518618,0.09002717912376687
-139.93000000715256,0.0552547110271588,0.08180372648908164
-139.9200000166893,0.09031249144824054,0.09257208312542584
-139.91000002622604,0.019921546562960073,0.08013556143406331
-139.89999997615814,-0.033976536134996745,0.10038609284142687
-139.88999998569489,0.10324642113275266,0.08172757920394938
-139.87999999523163,-0.029156167429352915,0.07877043417960526
-139.87000000476837,-0.0938613331943464,0.07695916014296265
-139.86000001430511,0.03801227479358118,0.08540156965887255
-139.85000002384186,-0.07750699578261958,0.0862807181093013
-139.83999997377396,0.15290367549016484,0.08479167486258196
-139.8299999833107,-0.20982538969098444,0.09292787485326312
-139.81999999284744,-0.03428578392686192,0.07974521247080373
-139.8100000023842,-0.05681870236797081,0.09046425111684984
-139.80000001192093,-0.013517199834096875,0.0884320903492553
-139.79000002145767,0.02461057177338708,0.06794230368047477
-139.77999997138977,-0.014007672856152634,0.08691370440096807
-139.7699999809265,-0.047282246865988135,0.09922696929703255
-139.75999999046326,-0.08155190756803953,0.09924195105837914
-139.75,-0.10676647989636733,0.10031168185772675
-139.74000000953674,-0.08426177494573033,0.09207820569352829
-139.7300000190735,0.11508639331789705,0.09532555115371054
-139.72000002861023,0.05692544177835729,0.08041423206609895
-139.70999997854233,0.07249827812752709,0.08154797357671202
-139.69999998807907,-0.040290457943781104,0.08316415428644329
-139.6899999976158,0.025048586075828272,0.08702850465542869
-139.68000000715256,-0.08172606488505173,0.09087756113547148
-139.6700000166893,0.023673225511562226,0.08114445786110779
-139.66000002622604,0.08950965629340644,0.0809271081999493
-139.64999997615814,0.03874862973669512,0.08108176589305359
-139.63999998569489,0.09552327145539484,0.08678646060131551
-139.62999999523163,-0.1803913789936547,0.08957198492857792
