time,rate,error
0.0040000081062316895,-0.01843264192577948,0.12510625710626022
0.013999998569488525,0.021502191202495524,0.10943759922577705
0.02399998903274536,0.12782617649619246,0.12255784683926159
0.034000009298324585,0.33497329390680225,0.1024421017951213
0.04399999976158142,0.31104588033962954,0.12187756917983518
0.05399999022483826,0.09844237807934295,0.12062883688229543
0.06400001049041748,0.2304931245722024,0.11777446529054013
0.07400000095367432,0.23501884823883648,0.11698227152829235
0.08399999141693115,0.30637806906787785,0.1257020469181871
0.09400001168251038,0.13152702833038826,0.1275677446893072
0.10400000214576721,0.1879358340553996,0.12203587161256046
0.11399999260902405,0.227607130603587,0.12118400792442817
0.12399998307228088,0.07279229432993163,0.12619599531193562
0.1340000033378601,-0.06541958133302879,0.11983296962820154
0.14399999380111694,-0.0327401812733736,0.1290539145596977
0.15399998426437378,0.036609328560792444,0.11743030921233236
0.164000004529953,0.21451344116134904,0.11572366327586005
0.17399999499320984,0.18502046729783753,0.12067321996274627
0.18399998545646667,0.06366903526351925,0.11345106323899372
0.1940000057220459,0.08193912098081066,0.12094961068621883
0.20399999618530273,0.06696721920778445,0.11924019059642156
0.21399998664855957,0.16537334948363905,0.10995126452555233
0.2240000069141388,0.16651853666288943,0.11349917570896827
0.23399999737739563,0.26443078958280203,0.13040217731253043
0.24399998784065247,0.0663658339723231,0.11708998120483097
0.2540000081062317,0.11478629454555048,0.10780136627173666
0.2639999985694885,0.28364308911599057,0.11542779875999563
0.27399998903274536,-0.0538656634242824,0.11813281020284334
0.2840000092983246,0.22525301755641353,0.12666569254380675
0.2939999997615814,0.06813188230485741,0.12323996525817686
0.30399999022483826,-0.008938258540586856,0.1295178599590378
0.3140000104904175,0.2790848965960943,0.13225494262218201
0.3240000009536743,0.2309110898548415,0.12344815437019674
0.33399999141693115,0.12930051989899036,0.12191398114931375
0.3440000116825104,0.1657378182255329,0.1108912941765693
0.3540000021457672,0.3592977709738711,0.13085081488003064
0.36399999260902405,0.29284602460057896,0.11802217653556696
0.3739999830722809,0.07052546940093599,0.12262002045530235
0.3840000033378601,0.10548656675671939,0.1145181094316344
0.39399999380111694,0.05775552818800927,0.11437840330151422
0.4039999842643738,0.1751230631627696,0.12089705770171363
0.414000004529953,-0.01901771443978663,0.11426595512743964
0.42399999499320984,0.3999579201181073,0.12118480967190845
0.4339999854564667,0.20424553666609233,0.1307171876209756
0.4440000057220459,0.24944728248959444,0.1272886338421977
0.45399999618530273,0.08504972482214748,0.12815868477131334
0.46399998664855957,0.3141775472343268,0.13002233346427852
0.4740000069141388,0.21046352819621875,0.13827939634329445
0.48399999737739563,0.030262435452182004,0.11457043898569864
0.49399998784065247,-0.0021891106329793466,0.11998244048629987
0.5040000081062317,0.2191476862590903,0.11559613395694705
0.5139999985694885,0.3563703277962967,0.12166059600257316
0.5239999890327454,0.31188829265813944,0.11928284646123216
0.5340000092983246,0.105978878567074,0.12185772840749035
0.5439999997615814,0.10838309738071732,0.12817219764685872
0.5539999902248383,0.24944246294183361,0.11574768360254462
0.5640000104904175,0.35476738208382125,0.12921302320433928
0.5740000009536743,0.3337735610467194,0.12892700129002743
0.5839999914169312,0.04366742966896594,0.1245945724851929
0.5940000116825104,0.30992729924533047,0.12142902016701784
0.6040000021457672,0.31476679478774405,0.11939530964087647
0.613999992609024,0.27315419576819655,0.13156581158035086
0.6239999830722809,0.3021568129355567,0.13186839109108373
0.6340000033378601,0.31661443210616175,0.1280928867907157
0.6439999938011169,0.37746511298244817,0.13957698585916398
0.6539999842643738,0.06393752975633034,0.13915739028204857
0.664000004529953,0.10770493100772523,0.1219451899482833
0.6739999949932098,0.2233157031364378,0.12834888725826046
0.6839999854564667,0.2671974052370889,0.13392270094355904
0.6940000057220459,0.07367794711975979,0.12886565269210348
0.7039999961853027,0.1806632501556107,0.13511453336400117
0.7139999866485596,0.08219827268807056,0.12534207948540788
0.7240000069141388,0.3389180680216915,0.1367516698805609
0.7339999973773956,0.32295882346317856,0.12636467391683084
0.7439999878406525,0.15219460586887276,0.13136272944606822
0.7540000081062317,0.30254353988756966,0.12324568997344539
0.7639999985694885,0.2669236745212028,0.1435095470275624
0.7739999890327454,0.14367716839859035,0.1061241623188539
0.7840000092983246,0.22566220657202976,0.12797708682455322
0.7939999997615814,0.2624533439891617,0.1379311763476593
0.8039999902248383,0.3659581910460257,0.12682757870193642
0.8140000104904175,0.0777795719684877,0.13905063444701443
0.8240000009536743,0.4623653884126493,0.13208824020913368
0.8339999914169312,0.1411358383544692,0.1307955142341957
0.8440000116825104,0.1889923172919299,0.13019268230786066
0.8540000021457672,0.37985661252307246,0.1303921445531371
0.863999992609024,0.5056130657993445,0.13996893532801263
0.8739999830722809,0.5505715933087768,0.144226346341861
0.8840000033378601,0.39220352814387,0.11967328815906865
0.8939999938011169,0.4629380039893299,0.14234102055887904
0.9039999842643738,0.4257722809412328,0.14205894216921347
0.914000004529953,0.37873143966516915,0.1422699051519555
0.9239999949932098,0.3991531143968824,0.1327386405748303
0.9339999854564667,0.3272512906088189,0.13761617934684925
0.9440000057220459,0.17285660082976217,0.1286447335279602
0.9539999961853027,0.34352617426806814,0.13869510830649115
0.9639999866485596,0.49314445427006764,0.1465059123115298
0.9740000069141388,0.394803695256165,0.14118685066827713
0.9839999973773956,0.3381617918883777,0.1370575924016701
0.9939999878406525,0.37791462986862,0.14765124581986794
1.0040000081062317,0.6346815053611696,0.1417733198186291
1.0139999985694885,0.2412765154388248,0.1476835118132202
1.0239999890327454,0.4809080424222488,0.14203542220218293
1.0340000092983246,0.5401812005416207,0.13500215332267806
1.0439999997615814,0.25348494294642254,0.14376214440387203
1.0539999902248383,0.46363311275131747,0.12787326027417556
1.0640000104904175,0.5054474374560888,0.1379285504771687
1.0740000009536743,0.3079548532994688,0.13481437673124613
1.0839999914169312,0.34382840622603444,0.13444202800158017
1.0940000116825104,0.39884959248785007,0.1378355582550961
1.1040000021457672,0.4599856594995098,0.14549703031814232
1.113999992609024,0.619261949816035,0.14648624356462797
1.1239999830722809,0.4379814042669422,0.15196272282011125
1.13400000333786,0.40756355987138465,0.14723442466924108
1.143999993801117,0.38019137421956695,0.14330626663819035
1.1539999842643738,0.6915424717480745,0.15593834347411517
1.164000004529953,0.3846491265302052,0.15067219692134692
1.1739999949932098,0.43683575702504257,0.1535086800187378
1.1839999854564667,0.5793025673133514,0.14823030723243444
1.194000005722046,0.36787405730379535,0.1450699623906257
1.2039999961853027,0.47549693517736324,0.15239207604158664
1.2139999866485596,0.8187419027200207,0.15452180148726677
1.2240000069141388,0.4379110292619502,0.13156007989579896
1.2339999973773956,0.6775435638641466,0.1386373498215878
1.2439999878406525,0.5114547310362523,0.1362942490905176
1.2540000081062317,0.7201788884627132,0.14724311125378245
1.2639999985694885,0.4608720757545577,0.1497440681997884
1.2739999890327454,0.7815652412681897,0.1647786860871471
1.2840000092983246,0.588534360070587,0.15347553151744753
1.2939999997615814,0.4306713595875877,0.15806414184078532
1.3039999902248383,0.5451504664096217,0.14463309638469596
1.3140000104904175,0.6344722324102855,0.1622545153403821
1.3240000009536743,0.31088612464336984,0.13606486632039566
1.3339999914169312,0.780818013751768,0.14013657724323378
1.3440000116825104,0.5441207278710739,0.15969216979501696
1.3540000021457672,0.6297378815474112,0.15435456982679255
1.363999992609024,0.5677054197067236,0.14788633555313355
1.3739999830722809,0.7792752351445497,0.1451943970259646
1.38400000333786,0.5433983785628681,0.14727493050877813
1.393999993801117,0.5798963999948887,0.15629352497694812
1.4039999842643738,0.8368361692522039,0.15893117768293055
1.414000004529953,0.7315709713977985,0.1406012885685622
1.4239999949932098,0.7166155974070231,0.16112856280260357
1.4339999854564667,0.760512348617507,0.15060938108652777
1.444000005722046,0.5354929792464065,0.16219398718057962
1.4539999961853027,0.48137326614910664,0.14901135031701077
1.4639999866485596,0.2460339480060548,0.15251898190490487
1.4740000069141388,0.49857421484985565,0.15264918324525342
1.4839999973773956,0.6387217876848238,0.14594543132232918
1.4939999878406525,0.6716064100813417,0.153112443840324
1.5040000081062317,0.753641963252335,0.17107665483855197
1.5139999985694885,0.7150164241144802,0.17055103874675226
1.5239999890327454,0.42879100456726194,0.14617175168605911
1.5340000092983246,0.6579673712656534,0.14923007600658666
1.5439999997615814,0.6246086667485155,0.14631035780147586
1.5539999902248383,0.8605979710090451,0.1584623357666287
1.5640000104904175,0.5960695864523702,0.15334238495130076
1.5740000009536743,0.6532225848079862,0.16355405083824395
1.5839999914169312,0.6319745507297253,0.16080093535138512
1.5940000116825104,0.6394104123800504,0.143554354850561
1.6040000021457672,0.5917040285977063,0.16967182283540788
1.613999992609024,0.6347053076119689,0.1544452996085099
1.6239999830722809,0.5907302039110066,0.15601019438954022
1.63400000333786,0.6840285958046196,0.15038835313490695
1.643999993801117,0.9690293223067243,0.16606049814689447
1.6539999842643738,0.7644176395032702,0.17357655286070592
1.664000004529953,0.739439768225663,0.16515729731581263
1.6739999949932098,0.5605507393436444,0.15821098192572886
1.6839999854564667,0.9184790319620283,0.16948909462799935
1.694000005722046,0.7327645801154653,0.16407541508404846
1.7039999961853027,0.6980154535415883,0.15808981129923777
1.7139999866485596,0.9681857396336842,0.15682163860458914
1.7240000069141388,0.8529431754488934,0.1625110137840217
1.7339999973773956,0.7080024590982353,0.14745695491834218
