time,rate,error
-9.991999983787537,-0.0674446044020383,0.09978595614545556
-9.98199999332428,0.07944825379812044,0.09108163496935413
-9.972000002861023,0.0003009510833818087,0.11390307144732668
-9.962000012397766,0.08510507251606807,0.09383022212127475
-9.951999962329865,-0.04033013464250986,0.10077667733624508
-9.941999971866608,-0.06086166278517241,0.07845704053380495
-9.93199998140335,-0.020394767981737668,0.07861618289749393
-9.921999990940094,-0.01512035519666967,0.10830622999511193
-9.912000000476837,0.06613670990360945,0.0960941805076142
-9.90200001001358,-0.10632574057182842,0.09027630652856945
-9.891999959945679,-0.2659980724221848,0.09000033080802648
-9.881999969482422,-0.0969963235848054,0.09558919310480415
-9.871999979019165,0.004066446531604232,0.08184966419105602
-9.861999988555908,-0.11152522943591883,0.07934249114329392
-9.851999998092651,0.009729412950745349,0.10798121996161252
-9.842000007629395,0.1063749889383511,0.09408915888231914
-9.831999957561493,0.036285047546134604,0.0908481404415508
-9.821999967098236,-0.12700923978522097,0.09078876320756189
-9.81199997663498,0.023453099531577478,0.10254779242393113
-9.801999986171722,0.018418888238196953,0.07651024843693525
-9.791999995708466,0.0692296494822121,0.09544034276991839
-9.782000005245209,-0.17131954094025692,0.08658922437944185
-9.772000014781952,0.0936062317152828,0.07403370588026308
-9.76199996471405,0.06141971938699833,0.09994100517356846
-9.751999974250793,-0.0347541314043593,0.08544758413336742
-9.741999983787537,-0.13954790713486206,0.10777665518581837
-9.73199999332428,-0.06401074692360723,0.09171664746769476
-9.722000002861023,-0.010873735404345984,0.08659651239934436
-9.712000012397766,-0.08485802866752444,0.09128079091116073
-9.701999962329865,0.10943563497819958,0.08601478844272344
-9.691999971866608,0.07771230031017058,0.09014498268777672
-9.68199998140335,0.031713210191775115,0.08492695357507757
-9.671999990940094,0.14984984684720348,0.1044290262214521
-9.662000000476837,-0.04055458250564871,0.09729055137035561
-9.65200001001358,0.019062670049750804,0.08976768514614573
-9.641999959945679,0.044618645220944504,0.09733371474570932
-9.631999969482422,-0.05610560454532824,0.09038321187503996
-9.621999979019165,0.10328749023793386,0.09737347529395875
-9.611999988555908,0.005649526905434254,0.07624198988448691
-9.601999998092651,-0.10454060183634839,0.09391286335733165
-9.592000007629395,0.01600191108465871,0.09330000164348234
-9.581999957561493,-0.17221602230991975,0.10389048902715466
-9.571999967098236,0.10324022155620564,0.08006890516635697
-9.56199997663498,0.11091821052666412,0.10411751967733603
-9.551999986171722,0.06281531765729098,0.09152552075086672
-9.541999995708466,-0.14346278756569147,0.08566134358149981
-9.532000005245209,-0.019407306371054516,0.08826400957533248
-9.522000014781952,0.01390242412321484,0.09611163534149961
-9.51199996471405,0.15800030128077552,0.10051365076563244
-9.501999974250793,0.0332076819365996,0.1112690126430401
-9.491999983787537,0.0788753511022152,0.09067106850033788
-9.48199999332428,0.09390474439556898,0.09685476339175966
-9.472000002861023,0.035766597208289966,0.09646086765522582
-9.462000012397766,0.013122011554902554,0.10444332728658766
-9.451999962329865,0.0013842546209127007,0.09072973121374045
-9.441999971866608,-0.049721856430228695,0.10254479898554171
-9.43199998140335,-0.09156483949386086,0.084511856170851
-9.421999990940094,-0.05458412755215807,0.08464579801332775
-9.412000000476837,-0.0067614793714938,0.0908771436695066
-9.40200001001358,-0.13266390365805406,0.0833993803384959
-9.391999959945679,-0.010700395451001769,0.08685141313734368
-9.381999969482422,-0.08143276220465856,0.09811710077682895
-9.371999979019165,0.019715040785030037,0.10265941076345726
-9.361999988555908,0.0905065900524625,0.08592153785025504
-9.351999998092651,0.011507063445406456,0.08905076642719975
-9.342000007629395,0.1556145270557484,0.094848172863402
-9.331999957561493,0.04874060683486555,0.09684042967893211
-9.321999967098236,-0.120782106977657,0.09323731534984869
-9.31199997663498,-0.07680162044422191,0.09072148827818138
-9.301999986171722,0.061204285500339094,0.09293089817993562
-9.291999995708466,-0.021584500275811443,0.09493469770007416
-9.282000005245209,0.024159745392652608,0.08707735799752314
-9.272000014781952,-0.14329015866735192,0.09448491985394868
-9.26199996471405,-0.14496524350495307,0.10032550127630384
-9.251999974250793,0.3036286049361188,0.09217783771503982
-9.241999983787537,0.015572786245911548,0.08893809788073195
-9.23199999332428,-0.11479730530818343,0.10953105873859158
-9.222000002861023,0.09691431207286014,0.08411846473226567
-9.212000012397766,0.06882366293834019,0.07737595852863939
-9.201999962329865,-0.06607628559868976,0.09201137681227137
-9.191999971866608,0.06111192968137655,0.10231125191440506
-9.18199998140335,-0.023349532440315058,0.09674110108712122
